"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp","dow"
"149",2008-04-26,1,1,0,0,0,0,0,1,0,0,0,1,0,"Visp",4,13.3,"Saturday"
"150",2008-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",24,14.4,"Sunday"
"151",2008-04-28,3,0,1,2,0,0,2,1,1,0,2,0,0,"Visp",57,12.7,"Monday"
"152",2008-04-29,1,0,0,1,0,0,0,1,1,0,0,0,0,"Visp",0,11.1,"Tuesday"
"153",2008-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",78,9.5,"Wednesday"
"154",2008-05-01,1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,11.2,"Thursday"
"155",2008-05-02,2,0,1,1,0,0,1,1,0,0,1,0,1,"Visp",0,13.1,"Friday"
"156",2008-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,14.8,"Saturday"
"157",2008-05-04,1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",4,16.2,"Sunday"
"158",2008-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",17,16.9,"Monday"
"159",2008-05-06,2,0,0,1,1,0,1,1,0,0,1,0,1,"Visp",1,15.8,"Tuesday"
"160",2008-05-07,2,0,1,0,1,0,1,1,0,1,0,0,1,"Visp",0,15.9,"Wednesday"
"161",2008-05-08,1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",135,16.9,"Thursday"
"162",2008-05-09,5,2,1,1,1,0,2,3,1,2,1,1,0,"Visp",188,18.2,"Friday"
"163",2008-05-10,1,0,0,1,0,0,0,1,0,0,1,0,0,"Visp",139,17.7,"Saturday"
"164",2008-05-11,2,1,1,0,0,0,0,2,0,0,0,2,0,"Visp",193,17.3,"Sunday"
"165",2008-05-12,1,0,1,0,0,0,1,0,0,0,1,0,0,"Visp",214,17.1,"Monday"
"166",2008-05-13,1,0,1,0,0,0,0,1,0,0,0,0,1,"Visp",162,17.3,"Tuesday"
"167",2008-05-14,2,0,0,0,2,0,0,2,1,0,0,1,0,"Visp",114,17.6,"Wednesday"
"168",2008-05-15,1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",120,15.6,"Thursday"
"169",2008-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",164,16.2,"Friday"
"170",2008-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",52,14.9,"Saturday"
"171",2008-05-18,6,0,5,1,0,0,4,2,1,1,3,1,0,"Visp",0,13,"Sunday"
"172",2008-05-19,5,0,3,0,1,1,3,2,1,0,3,1,0,"Visp",0,15,"Monday"
"173",2008-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,14.2,"Tuesday"
"174",2008-05-21,1,0,0,0,1,0,1,0,0,0,0,0,1,"Visp",0,14.2,"Wednesday"
"175",2008-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",12,13.8,"Thursday"
"176",2008-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",43,16.2,"Friday"
"177",2008-05-24,1,0,1,0,0,0,1,0,0,1,0,0,0,"Visp",192,17.7,"Saturday"
"178",2008-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",169,18.3,"Sunday"
"179",2008-05-26,1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",220,19.7,"Monday"
"180",2008-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",180,20.5,"Tuesday"
"181",2008-05-28,1,0,0,0,1,0,1,0,1,0,0,0,0,"Visp",144,20.7,"Wednesday"
"182",2008-05-29,1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",0,15.6,"Thursday"
"183",2008-05-30,2,0,1,0,1,0,1,1,1,0,1,0,0,"Visp",66,17.3,"Friday"
"184",2008-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,15.5,"Saturday"
"185",2008-06-01,1,0,1,0,0,0,1,0,1,0,0,0,0,"Visp",114,18.5,"Sunday"
"186",2008-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",49,18.1,"Monday"
"187",2008-06-03,3,0,2,1,0,0,2,1,0,1,2,0,0,"Visp",0,16.5,"Tuesday"
"188",2008-06-04,1,0,1,0,0,0,1,0,1,0,0,0,0,"Visp",0,13.5,"Wednesday"
"189",2008-06-05,1,0,0,0,0,1,1,0,0,0,0,1,0,"Visp",0,14.3,"Thursday"
"190",2008-06-06,4,0,3,1,0,0,1,3,0,0,2,1,1,"Visp",0,13,"Friday"
"191",2008-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,12.6,"Saturday"
"192",2008-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,16.1,"Sunday"
"193",2008-06-09,2,1,1,0,0,0,2,0,1,1,0,0,0,"Visp",4,16.5,"Monday"
"194",2008-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",1,17.6,"Tuesday"
"195",2008-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,17.9,"Wednesday"
"196",2008-06-12,1,0,0,1,0,0,1,0,0,0,0,1,0,"Visp",0,17.2,"Thursday"
"197",2008-06-13,1,0,0,0,1,0,0,1,0,0,1,0,0,"Visp",0,15.4,"Friday"
"198",2008-06-14,1,0,0,0,0,1,0,1,1,0,0,0,0,"Visp",1,14.9,"Saturday"
"199",2008-06-15,3,1,2,0,0,0,1,2,0,1,0,2,0,"Visp",0,12.7,"Sunday"
"200",2008-06-16,1,0,0,0,1,0,1,0,0,0,1,0,0,"Visp",0,12.6,"Monday"
"201",2008-06-17,1,0,1,0,0,0,0,1,0,0,0,0,1,"Visp",0,14.8,"Tuesday"
"202",2008-06-18,3,0,2,0,0,1,3,0,0,0,2,1,0,"Visp",0,18.7,"Wednesday"
"203",2008-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,20.2,"Thursday"
"204",2008-06-20,1,0,1,0,0,0,0,1,0,1,0,0,0,"Visp",0,21.3,"Friday"
"205",2008-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Visp",0,21.8,"Saturday"
